Частота (Гц)	Уровень (дБ)
2349.609375	-33.349598
2351.562500	-40.201359
2353.515625	-37.406910
2355.468750	-36.636482
2357.421875	-34.540787
2359.375000	-34.779713
2361.328125	-34.009167
2363.281250	-32.890495
2365.234375	-36.567795
2367.187500	-40.630753
2369.140625	-36.386139
2371.093750	-38.665672
2373.046875	-39.838593
2375.000000	-38.739025
2376.953125	-38.519081
2378.906250	-34.300545
2380.859375	-33.922764
2382.812500	-40.622551
2384.765625	-35.582886
2386.718750	-33.416435
2388.671875	-36.488338
2390.625000	-38.303837
2392.578125	-34.475250
2394.531250	-31.517576
2396.484375	-33.675312
2398.437500	-33.653572
2400.390625	-37.872978
2402.343750	-40.086895
2404.296875	-35.021343
2406.250000	-37.562656
2408.203125	-42.423164
2410.156250	-40.514881
2412.109375	-36.979046
2414.062500	-37.245068
2416.015625	-39.854210
2417.968750	-37.902386
2419.921875	-35.554371
2421.875000	-36.521137
2423.828125	-35.469913
2425.781250	-36.988178
2427.734375	-39.385628
2429.687500	-46.942814
2431.640625	-40.405922
2433.593750	-36.193390
2435.546875	-39.471470
2437.500000	-33.792786
2439.453125	-33.767834
2441.406250	-39.284554
2443.359375	-39.793625
2445.312500	-35.924801
2447.265625	-40.147964
2449.218750	-34.830894
2451.171875	-35.807140
2453.125000	-36.247498
2455.078125	-38.788876
2457.031250	-35.958302
2458.984375	-38.831577
2460.937500	-41.770275
2462.890625	-43.115829
2464.843750	-44.014194
2466.796875	-38.777405
2468.750000	-40.481003
2470.703125	-37.499599
2472.656250	-38.433960
2474.609375	-48.646084
2476.562500	-44.220112
2478.515625	-38.188908
2480.468750	-36.488510
2482.421875	-37.280682
2484.375000	-35.833492
2486.328125	-37.338112
2488.281250	-35.370304
2490.234375	-35.513706
2492.187500	-42.279751
2494.140625	-39.486889
2496.093750	-42.658295
2498.046875	-37.558182
2500.000000	-34.289017
2501.953125	-37.971031
2503.906250	-40.041267
2505.859375	-37.665684
2507.812500	-35.730743
2509.765625	-34.810532
2511.718750	-37.900509
2513.671875	-39.472919
2515.625000	-39.851105
2517.578125	-34.783386
2519.531250	-36.288296
2521.484375	-37.438610
2523.437500	-33.100288
2525.390625	-36.764008
2527.343750	-44.193779
2529.296875	-43.735485
2531.250000	-43.178898
2533.203125	-37.519836
2535.156250	-44.965176
2537.109375	-35.865742
2539.062500	-37.887535
2541.015625	-43.023727
2542.968750	-49.681602
2544.921875	-41.564655
2546.875000	-40.409439
2548.828125	-36.489010
2550.781250	-36.766903
2552.734375	-36.055183
2554.687500	-35.104828
2556.640625	-38.533207
2558.593750	-42.629242
2560.546875	-38.827545
2562.500000	-40.769722
2564.453125	-39.555157
2566.406250	-34.938221
2568.359375	-36.206123
2570.312500	-36.437584
2572.265625	-40.012722
2574.218750	-38.468712
2576.171875	-36.755199
2578.125000	-33.582031
2580.078125	-34.353905
2582.031250	-32.836739
2583.984375	-34.183426
2585.937500	-40.760105
2587.890625	-41.764458
2589.843750	-38.573620
2591.796875	-39.385334
2593.750000	-32.641521
2595.703125	-32.885635
2597.656250	-39.713604
2599.609375	-43.383850
2601.562500	-40.049320
2603.515625	-39.110668
2605.468750	-40.390110
2607.421875	-36.117962
2609.375000	-38.788029
2611.328125	-39.824696
2613.281250	-38.765450
2615.234375	-38.961838
2617.187500	-42.373264
2619.140625	-37.625553
2621.093750	-37.995113
2623.046875	-39.241371
2625.000000	-34.032379
2626.953125	-34.155674
2628.906250	-31.791443
2630.859375	-33.707363
2632.812500	-34.684780
2634.765625	-37.848793
2636.718750	-35.329876
2638.671875	-31.156317
2640.625000	-35.697189
2642.578125	-41.873116
2644.531250	-41.036835
2646.484375	-36.131790
2648.437500	-36.661072
2650.390625	-40.107174
2652.343750	-36.308731
2654.296875	-32.558037
2656.250000	-33.044247
2658.203125	-37.237961
2660.156250	-32.859856
2662.109375	-36.838188
2664.062500	-37.703163
2666.015625	-38.575321
2667.968750	-42.839138
2669.921875	-41.826180
2671.875000	-35.521774
2673.828125	-30.792189
2675.781250	-30.917339
2677.734375	-34.462780
2679.687500	-35.128017
2681.640625	-42.259010
2683.593750	-41.763458
2685.546875	-39.308929
2687.500000	-34.077091
2689.453125	-39.199257
2691.406250	-37.214165
2693.359375	-37.293034
2695.312500	-34.972275
2697.265625	-37.272404
2699.218750	-44.377243
2701.171875	-42.835938
2703.125000	-35.399235
2705.078125	-38.367908
2707.031250	-34.303528
2708.984375	-33.419815
2710.937500	-37.776600
2712.890625	-36.149906
2714.843750	-37.289192
2716.796875	-36.008884
2718.750000	-35.976883
2720.703125	-36.981312
2722.656250	-37.226784
2724.609375	-42.312763
2726.562500	-44.586998
2728.515625	-43.683842
2730.468750	-45.674145
2732.421875	-42.899879
2734.375000	-41.253994
2736.328125	-40.038925
2738.281250	-39.067043
2740.234375	-39.367901
2742.187500	-44.277157
2744.140625	-37.967628
2746.093750	-36.557785
2748.046875	-39.354000
2750.000000	-35.388313
2751.953125	-35.414864
2753.906250	-33.344624
2755.859375	-33.426517
2757.812500	-34.744930
2759.765625	-37.206223
2761.718750	-39.198994
2763.671875	-42.024303
2765.625000	-36.228176
2767.578125	-32.009033
2769.531250	-33.849644
2771.484375	-36.947678
2773.437500	-33.329182
2775.390625	-38.191624
2777.343750	-41.441814
2779.296875	-37.218327
2781.250000	-33.207462
2783.203125	-34.541157
2785.156250	-35.892853
2787.109375	-36.688274
2789.062500	-41.989620
2791.015625	-36.310871
2792.968750	-35.441727
2794.921875	-35.802090
2796.875000	-34.878712
2798.828125	-36.745247
2800.781250	-39.779861
2802.734375	-35.281296
2804.687500	-38.722927
2806.640625	-38.662643
2808.593750	-39.073425
2810.546875	-35.132298
2812.500000	-34.834976
2814.453125	-36.345226
2816.406250	-37.483490
2818.359375	-37.830460
2820.312500	-37.948101
2822.265625	-42.344139
2824.218750	-40.005436
2826.171875	-37.936287
2828.125000	-49.237698
2830.078125	-44.106987
2832.031250	-36.672989
2833.984375	-33.511341
2835.937500	-35.227535
2837.890625	-38.236355
2839.843750	-41.552021
2841.796875	-37.110779
2843.750000	-37.149204
2845.703125	-37.277458
2847.656250	-37.337337
2849.609375	-42.195587
2851.562500	-38.442474
2853.515625	-37.898735
2855.468750	-34.654446
2857.421875	-40.176147
2859.375000	-39.471046
2861.328125	-34.450062
2863.281250	-33.939610
2865.234375	-35.021927
2867.187500	-34.997169
2869.140625	-37.752216
2871.093750	-38.525597
2873.046875	-39.312637
2875.000000	-38.200451
2876.953125	-32.835442
2878.906250	-34.109562
2880.859375	-35.165508
2882.812500	-36.169518
2884.765625	-41.832855
2886.718750	-44.127350
2888.671875	-37.087791
2890.625000	-36.411114
2892.578125	-39.548748
2894.531250	-35.307568
2896.484375	-36.581097
2898.437500	-40.440899
2900.390625	-38.273273
2902.343750	-37.342651
2904.296875	-43.851242
2906.250000	-36.663776
2908.203125	-36.807198
2910.156250	-34.365925
2912.109375	-35.749779
2914.062500	-45.221806
2916.015625	-45.976124
2917.968750	-40.262848
2919.921875	-39.366188
2921.875000	-38.962357
2923.828125	-38.882202
2925.781250	-40.608307
2927.734375	-45.993042
2929.687500	-46.969532
2931.640625	-44.592625
2933.593750	-37.418148
2935.546875	-33.754162
2937.500000	-39.569393
2939.453125	-44.460934
2941.406250	-39.561180
2943.359375	-39.659630
2945.312500	-38.396065
2947.265625	-38.527737
2949.218750	-36.955162
2951.171875	-36.604679
2953.125000	-35.854393
2955.078125	-32.979572
2957.031250	-36.794807
2958.984375	-39.602386
2960.937500	-37.498833
2962.890625	-36.521404
2964.843750	-35.265694
2966.796875	-34.311817
2968.750000	-35.310158
2970.703125	-38.665104
2972.656250	-43.651108
2974.609375	-36.619682
2976.562500	-39.654160
2978.515625	-37.372581
2980.468750	-35.304352
2982.421875	-34.610020
2984.375000	-36.076012
2986.328125	-43.183170
2988.281250	-41.639259
2990.234375	-42.150650
2992.187500	-43.519711
2994.140625	-38.186615
2996.093750	-47.668720
2998.046875	-37.973373
3000.000000	-34.380409
3001.953125	-41.835236
3003.906250	-39.088985
3005.859375	-43.715843
3007.812500	-46.276058
3009.765625	-41.708157
3011.718750	-43.458008
3013.671875	-35.240601
3015.625000	-37.502464
3017.578125	-43.129154
3019.531250	-51.196045
3021.484375	-48.228176
3023.437500	-41.367249
3025.390625	-36.317932
3027.343750	-37.508320
3029.296875	-44.875919
3031.250000	-35.806126
3033.203125	-34.806839
3035.156250	-36.306732
3037.109375	-35.368095
3039.062500	-36.808533
3041.015625	-33.299736
3042.968750	-33.665359
3044.921875	-34.666580
3046.875000	-34.634281
3048.828125	-48.417122
3050.781250	-45.325314
3052.734375	-39.344051
3054.687500	-37.720016
3056.640625	-35.495487
3058.593750	-38.375896
3060.546875	-39.938713
3062.500000	-36.734383
3064.453125	-35.473736
3066.406250	-40.083824
3068.359375	-37.596691
3070.312500	-37.301685
3072.265625	-40.858562
3074.218750	-38.616196
3076.171875	-39.859615
3078.125000	-36.797405
3080.078125	-47.130135
3082.031250	-35.691216
3083.984375	-37.775249
3085.937500	-35.910675
3087.890625	-35.924023
3089.843750	-34.021683
3091.796875	-39.750698
3093.750000	-41.508472
3095.703125	-42.006393
3097.656250	-48.812752
3099.609375	-44.010357
3101.562500	-37.462940
3103.515625	-35.134171
3105.468750	-36.477314
3107.421875	-38.531937
3109.375000	-39.253223
3111.328125	-38.820663
3113.281250	-35.798424
3115.234375	-39.317207
3117.187500	-44.858715
3119.140625	-35.146835
3121.093750	-34.442448
3123.046875	-38.346172
3125.000000	-37.246418
3126.953125	-37.099621
3128.906250	-37.625324
3130.859375	-39.541759
3132.812500	-39.986118
3134.765625	-36.165325
3136.718750	-42.033012
3138.671875	-42.251892
3140.625000	-36.112881
3142.578125	-40.083935
3144.531250	-48.537888
3146.484375	-36.723507
3148.437500	-38.225964
3150.390625	-49.873116
3152.343750	-41.466156
3154.296875	-41.192333
3156.250000	-49.638355
3158.203125	-42.274532
3160.156250	-35.247475
3162.109375	-34.162884
3164.062500	-33.999199
3166.015625	-33.856964
3167.968750	-37.549618
3169.921875	-37.365181
3171.875000	-33.508068
3173.828125	-34.035446
3175.781250	-40.073708
3177.734375	-32.095516
3179.687500	-33.472504
3181.640625	-34.855186
3183.593750	-30.812576
3185.546875	-36.688652
3187.500000	-46.822273
3189.453125	-34.950325
3191.406250	-39.819008
3193.359375	-35.384052
3195.312500	-38.831650
3197.265625	-37.339058
3199.218750	-35.624184
3201.171875	-32.785946
3203.125000	-41.110485
3205.078125	-40.347725
3207.031250	-36.249252
3208.984375	-39.560440
3210.937500	-36.727520
3212.890625	-35.074020
3214.843750	-36.408882
3216.796875	-38.457680
3218.750000	-39.644356
3220.703125	-39.982117
3222.656250	-33.769356
3224.609375	-36.013042
3226.562500	-39.161320
3228.515625	-36.897575
3230.468750	-34.566002
3232.421875	-39.888111
3234.375000	-39.651489
3236.328125	-32.581364
3238.281250	-32.429310
3240.234375	-34.596275
3242.187500	-31.861214
3244.140625	-34.192402
3246.093750	-37.836338
3248.046875	-33.910480
3250.000000	-32.661804
3251.953125	-42.703293
3253.906250	-33.455803
3255.859375	-35.650612
3257.812500	-39.659714
3259.765625	-35.269333
3261.718750	-37.138374
3263.671875	-38.293064
3265.625000	-34.621666
3267.578125	-34.200779
3269.531250	-39.242607
3271.484375	-40.762196
3273.437500	-39.659542
3275.390625	-40.216125
3277.343750	-38.745125
3279.296875	-33.363972
3281.250000	-34.751373
3283.203125	-35.368755
3285.156250	-29.904104
3287.109375	-34.914570
3289.062500	-35.148735
3291.015625	-37.697910
3292.968750	-40.783783
3294.921875	-41.424160
3296.875000	-34.248554
3298.828125	-31.903759
3300.781250	-33.480423
3302.734375	-38.914238
3304.687500	-42.281670
3306.640625	-34.846951
3308.593750	-36.673588
3310.546875	-37.716347
3312.500000	-41.304031
3314.453125	-38.686104
3316.406250	-34.373249
3318.359375	-30.780075
3320.312500	-36.920113
3322.265625	-42.906113
3324.218750	-41.576931
3326.171875	-39.334583
3328.125000	-35.374840
3330.078125	-38.509918
3332.031250	-35.703770
3333.984375	-34.518230
3335.937500	-37.228394
3337.890625	-45.094612
3339.843750	-42.089554
3341.796875	-40.765301
3343.750000	-38.608376
3345.703125	-34.552269
3347.656250	-36.235508
3349.609375	-34.610611
3351.562500	-38.924660
3353.515625	-42.776012
3355.468750	-40.218014
3357.421875	-38.354355
3359.375000	-36.410069
3361.328125	-35.686516
3363.281250	-31.533113
3365.234375	-33.507225
3367.187500	-44.465176
3369.140625	-40.132008
3371.093750	-32.563869
3373.046875	-33.187519
3375.000000	-36.238770
3376.953125	-33.057354
3378.906250	-34.998886
3380.859375	-38.604198
3382.812500	-40.513939
3384.765625	-44.933224
3386.718750	-39.843090
3388.671875	-41.672100
3390.625000	-38.707943
3392.578125	-36.576000
3394.531250	-34.132023
3396.484375	-41.064102
3398.437500	-36.393528
3400.390625	-36.592220
3402.343750	-39.418766
3404.296875	-36.786724
3406.250000	-39.243389
3408.203125	-44.539078
3410.156250	-41.600605
3412.109375	-43.949745
3414.062500	-46.687836
3416.015625	-40.333385
3417.968750	-32.965374
3419.921875	-31.658978
3421.875000	-35.841820
3423.828125	-37.157925
3425.781250	-39.800915
3427.734375	-37.002441
3429.687500	-35.839420
3431.640625	-36.770412
3433.593750	-35.531406
3435.546875	-52.340332
3437.500000	-33.011112
3439.453125	-34.218983
3441.406250	-36.596786
3443.359375	-35.522545
3445.312500	-36.851566
3447.265625	-39.849297
3449.218750	-39.393513
3451.171875	-40.125870
3453.125000	-38.928616
3455.078125	-37.021435
3457.031250	-37.226097
3458.984375	-35.929863
3460.937500	-37.907349
3462.890625	-40.074894
3464.843750	-47.120525
3466.796875	-43.286774
3468.750000	-41.967831
3470.703125	-35.238686
3472.656250	-35.108585
3474.609375	-37.247093
3476.562500	-32.503723
3478.515625	-36.832249
3480.468750	-41.518723
3482.421875	-42.019306
3484.375000	-35.374229
3486.328125	-36.550167
3488.281250	-39.772900
3490.234375	-36.021912
3492.187500	-34.964073
3494.140625	-34.660030
3496.093750	-34.575924
3498.046875	-39.258778
3500.000000	-40.881134
3501.953125	-33.695541
3503.906250	-33.336491
3505.859375	-33.411377
3507.812500	-38.457462
3509.765625	-43.358849
3511.718750	-39.234924
3513.671875	-35.279839
3515.625000	-37.127499
3517.578125	-39.252361
3519.531250	-40.729000
3521.484375	-41.400677
3523.437500	-38.143620
3525.390625	-40.790298
3527.343750	-42.982059
3529.296875	-35.388248
3531.250000	-33.543381
3533.203125	-39.248604
3535.156250	-39.103657
3537.109375	-37.551136
3539.062500	-39.368313
3541.015625	-39.398922
3542.968750	-36.036785
3544.921875	-38.008690
3546.875000	-38.789104
3548.828125	-36.131355
3550.781250	-37.370567
3552.734375	-36.143524
3554.687500	-36.081165
3556.640625	-33.741379
3558.593750	-34.431034
3560.546875	-39.062061
3562.500000	-41.269157
3564.453125	-36.303295
3566.406250	-36.873684
3568.359375	-38.869884
3570.312500	-38.866287
3572.265625	-34.091496
3574.218750	-37.516006
3576.171875	-41.609241
3578.125000	-36.902576
3580.078125	-33.785412
3582.031250	-34.724991
3583.984375	-34.193157
3585.937500	-35.247364
3587.890625	-37.415756
3589.843750	-41.657986
3591.796875	-45.776573
3593.750000	-37.700153
3595.703125	-34.555782
3597.656250	-34.373421
3599.609375	-44.067989
3601.562500	-35.761986
3603.515625	-33.136211
3605.468750	-36.617706
3607.421875	-42.003216
3609.375000	-40.649681
3611.328125	-37.055138
3613.281250	-40.764927
3615.234375	-40.928436
3617.187500	-34.416145
3619.140625	-34.799332
3621.093750	-36.623867
3623.046875	-43.098095
3625.000000	-41.168892
3626.953125	-36.732033
3628.906250	-33.789566
3630.859375	-31.692007
3632.812500	-42.906017
3634.765625	-34.533119
3636.718750	-33.770069
3638.671875	-35.039600
3640.625000	-32.345127
3642.578125	-39.576962
3644.531250	-34.252758
3646.484375	-36.773762
3648.437500	-40.585953
3650.390625	-36.836315
3652.343750	-36.416298
3654.296875	-38.278900
3656.250000	-38.147770
3658.203125	-39.501568
3660.156250	-37.417431
3662.109375	-36.085453
3664.062500	-38.277031
3666.015625	-36.231133
3667.968750	-42.198967
3669.921875	-48.886295
3671.875000	-45.496834
3673.828125	-37.261776
3675.781250	-39.068783
3677.734375	-42.063969
3679.687500	-46.307980
3681.640625	-44.477543
3683.593750	-38.342556
3685.546875	-39.219872
3687.500000	-34.067600
3689.453125	-39.243824
3691.406250	-39.361160
3693.359375	-35.831680
3695.312500	-37.337601
3697.265625	-39.952595
3699.218750	-38.906723
3701.171875	-40.742302
3703.125000	-37.404934
3705.078125	-38.860592
3707.031250	-40.101620
3708.984375	-36.201496
3710.937500	-33.437374
3712.890625	-36.623032
3714.843750	-42.347237
3716.796875	-41.678658
3718.750000	-35.393005
3720.703125	-39.116764
3722.656250	-37.384464
3724.609375	-36.538738
3726.562500	-33.019970
3728.515625	-38.948082
3730.468750	-54.502975
3732.421875	-43.879360
3734.375000	-37.310959
3736.328125	-31.710545
3738.281250	-33.880768
3740.234375	-39.044941
3742.187500	-37.711681
3744.140625	-42.281193
3746.093750	-36.195679
3748.046875	-36.132286
3750.000000	-37.948071
3751.953125	-38.137161
3753.906250	-42.011787
3755.859375	-36.315834
3757.812500	-37.496216
3759.765625	-39.147743
3761.718750	-37.819889
3763.671875	-39.622154
3765.625000	-38.002491
3767.578125	-36.874912
3769.531250	-39.991585
3771.484375	-41.028984
3773.437500	-35.889053
3775.390625	-36.993027
3777.343750	-34.367321
3779.296875	-36.653606
3781.250000	-36.578125
3783.203125	-32.412186
3785.156250	-33.005836
3787.109375	-39.429638
3789.062500	-39.614105
3791.015625	-36.413044
3792.968750	-37.969849
3794.921875	-43.535252
3796.875000	-37.806419
3798.828125	-34.798065
3800.781250	-39.214439
3802.734375	-37.833923
3804.687500	-33.209068
3806.640625	-33.374802
3808.593750	-39.511219
3810.546875	-44.211037
3812.500000	-48.015343
3814.453125	-36.630970
3816.406250	-34.103271
3818.359375	-32.485764
3820.312500	-33.612976
3822.265625	-41.627449
3824.218750	-42.127995
3826.171875	-39.915096
3828.125000	-37.835201
3830.078125	-38.187286
3832.031250	-39.023506
3833.984375	-38.446724
3835.937500	-36.147942
3837.890625	-37.213051
3839.843750	-36.024086
3841.796875	-36.079964
3843.750000	-32.573219
3845.703125	-35.961975
3847.656250	-39.933056
3849.609375	-36.066971
3851.562500	-33.346653
3853.515625	-39.180237
3855.468750	-41.328678
3857.421875	-36.172989
3859.375000	-36.778946
3861.328125	-41.583065
3863.281250	-42.626457
3865.234375	-42.102604
3867.187500	-34.261353
3869.140625	-33.073925
3871.093750	-38.612411
3873.046875	-43.980202
3875.000000	-34.603111
3876.953125	-34.042618
3878.906250	-34.193733
3880.859375	-33.841148
3882.812500	-34.863312
3884.765625	-38.577118
3886.718750	-37.852249
3888.671875	-38.106937
3890.625000	-37.568619
3892.578125	-38.447239
3894.531250	-36.092560
3896.484375	-35.052837
3898.437500	-34.444958
3900.390625	-39.105053
3902.343750	-43.695869
3904.296875	-42.664413
3906.250000	-44.226841
3908.203125	-40.652447
3910.156250	-44.946098
3912.109375	-34.169792
3914.062500	-34.320759
3916.015625	-40.155193
3917.968750	-40.202724
3919.921875	-40.177814
3921.875000	-35.153690
3923.828125	-36.519855
3925.781250	-38.218620
3927.734375	-41.348072
3929.687500	-36.317688
3931.640625	-33.509628
3933.593750	-36.753567
3935.546875	-42.173008
3937.500000	-37.860085
3939.453125	-37.705105
3941.406250	-37.797646
3943.359375	-34.389366
3945.312500	-31.988430
3947.265625	-37.233086
3949.218750	-38.787094
3951.171875	-35.517242
3953.125000	-35.027905
3955.078125	-35.258396
3957.031250	-36.804977
3958.984375	-44.803417
3960.937500	-35.613125
3962.890625	-35.206512
3964.843750	-36.697044
3966.796875	-37.948242
3968.750000	-41.487976
3970.703125	-38.171360
3972.656250	-36.316967
3974.609375	-36.226074
3976.562500	-42.493378
3978.515625	-38.150009
3980.468750	-46.649410
3982.421875	-36.820557
3984.375000	-41.635162
3986.328125	-33.099590
3988.281250	-35.684750
3990.234375	-36.278950
3992.187500	-39.834389
3994.140625	-39.148777
3996.093750	-38.829567
3998.046875	-41.645668
